report_year,report_week,district,disease,category,cases,source_pdf,uid
2019,35,Ahilyanagar,Dengue,vector-borne,32,77063109021572417436.pdf,MH/AMN/2019/35/1124
2019,35,Kolhapur,Dengue,vector-borne,5,77063109021572417436.pdf,MH/KOP/2019/35/1091
2019,35,Kolhapur,Malaria,vector-borne,3,77063109021572417436.pdf,MH/KOP/2019/35/1092
2019,35,Nagpur,Dengue,vector-borne,23,77063109021572417436.pdf,MH/NAG/2019/35/1093
2019,35,Palghar,Dengue,vector-borne,143,77063109021572417436.pdf,MH/PLR/2019/35/1125
2019,35,Wardha,Dengue,vector-borne,13,77063109021572417436.pdf,MH/WDH/2019/35/1094
2019,36,Amravati,Scrub typhus,vector-borne,1,82656745161572606554.pdf,MH/AMR/2019/36/1160
2019,36,Satara,Dengue,vector-borne,6,82656745161572606554.pdf,MH/STA/2019/36/1162
2019,36,Thane,Dengue,vector-borne,61,82656745161572606554.pdf,MH/THN/2019/36/1163
2019,36,Thane,Dengue,vector-borne,4,82656745161572606554.pdf,MH/THN/2019/36/1164
2019,36,Thane,Malaria,vector-borne,7,82656745161572606554.pdf,MH/THN/2019/36/1165
2019,37,Chhatrapati Sambhajinagar,Dengue,vector-borne,53,70521842991573621699.pdf,MH/AGB/2019/37/1194
2019,37,Parbhani,Dengue,vector-borne,32,70521842991573621699.pdf,MH/PRB/2019/37/1180
2019,37,Thane,Dengue,vector-borne,6,70521842991573621699.pdf,MH/THN/2019/37/1195
2019,38,Chhatrapati Sambhajinagar,Dengue,vector-borne,67,84412656471574839783.pdf,MH/AGB/2019/38/1224
2019,38,Jalna,Dengue,vector-borne,9,84412656471574839783.pdf,MH/JLN/2019/38/1225
2019,38,Satara,Dengue,vector-borne,26,84412656471574839783.pdf,MH/STA/2019/38/1226
2019,39,Ahilyanagar,Dengue,vector-borne,20,75110479251574835379.pdf,MH/AMN/2019/39/1249
2019,39,Kolhapur,Dengue,vector-borne,6,75110479251574835379.pdf,MH/KOP/2019/39/1250
2019,39,Kolhapur,Hepatitis A,water-borne,10,75110479251574835379.pdf,MH/KOP/2019/39/1251
2019,39,Nandurbar,Dengue,vector-borne,26,75110479251574835379.pdf,MH/NDB/2019/39/1252
2019,39,Pune,Dengue,vector-borne,44,75110479251574835379.pdf,MH/PNE/2019/39/1269
2019,40,Jalgaon,Dengue,vector-borne,42,17724297961576151118.pdf,MH/JGA/2019/40/1282
2019,40,Nandurbar,Dengue,vector-borne,26,17724297961576151118.pdf,MH/NDB/2019/40/1283
2019,40,Pune,Dengue,vector-borne,82,17724297961576151118.pdf,MH/PNE/2019/40/1303
2019,41,Pune,Dengue,vector-borne,2,81692474481576480348.pdf,MH/PNE/2019/41/1325
2019,41,Sangli,Dengue,vector-borne,33,81692474481576480348.pdf,MH/SGL/2019/41/1326
2019,42,Ahilyanagar,Dengue,vector-borne,27,95714695921576827903.pdf,MH/AMN/2019/42/1347
2019,42,Gadchiroli,Japanese encephalitis,vector-borne,1,95714695921576827903.pdf,MH/GAD/2019/42/1372
2019,42,Latur,Dengue,vector-borne,28,95714695921576827903.pdf,MH/LTR/2019/42/1374
2019,42,Latur,Dengue,vector-borne,9,95714695921576827903.pdf,MH/LTR/2019/42/1375
2019,43,Jalgaon,Dengue,vector-borne,26,5840814251577708329.pdf,MH/JGA/2019/43/1423
2019,43,Nashik,Cholera,water-borne,289,5840814251577708329.pdf,MH/NAS/2019/43/1425
2019,43,Sangli,Cholera,water-borne,111,5840814251577708329.pdf,MH/SGL/2019/43/1398
2019,43,Solapur,Dengue,vector-borne,10,5840814251577708329.pdf,MH/SHO/2019/43/1426
2019,44,Buldhana,Dengue,vector-borne,98,4836479471577875954.pdf,MH/BUL/2019/44/1441
2019,44,Thane,Dengue,vector-borne,25,4836479471577875954.pdf,MH/THN/2019/44/1458
2019,45,Sangli,Cholera,water-borne,112,57227886241578632023.pdf,MH/SGL/2019/45/1498
2019,45,Solapur,Dengue,vector-borne,11,57227886241578632023.pdf,MH/SHO/2019/45/1500
2019,46,Jalgaon,Dengue,vector-borne,8,90035950711578899621.pdf,MH/JGA/2019/46/1530
2019,46,Kolhapur,Dengue,vector-borne,7,90035950711578899621.pdf,MH/KOP/2019/46/1531
2019,47,Beed,Dengue,vector-borne,16,2211220741579085810.pdf,MH/BED/2019/47/1563
2019,48,Kolhapur,Chikungunya,vector-borne,8,73655817411579588506.pdf,MH/KOP/2019/48/1575
2019,49,Palghar,Dengue,vector-borne,16,87432761971580215568.pdf,MH/PLR/2019/49/1622
2019,49,Raigad,Chikungunya,vector-borne,142,87432761971580215568.pdf,MH/RGD/2019/49/1623
2019,51,Akola,Mumps,air-borne,26,16441864901581914600.pdf,MH/AKL/2019/51/1648
2019,51,Chandrapur,Dengue,vector-borne,34,16441864901581914600.pdf,MH/CND/2019/51/1666
2019,51,Chandrapur,Malaria,vector-borne,10,16441864901581914600.pdf,MH/CND/2019/51/1665
2019,51,Kolhapur,Chikungunya,vector-borne,7,16441864901581914600.pdf,MH/KOP/2019/51/1667
2020,3,Kolhapur,Chikungunya,vector-borne,11,39159205151584345522.pdf,MH/KOP/2020/03/0037
2020,4,Chandrapur,Malaria,vector-borne,23,76464278111586340109.pdf,MH/CND/2020/04/0072
2020,4,Kolhapur,Dengue,vector-borne,2,76464278111586340109.pdf,MH/KOP/2020/04/0054
2020,5,Kolhapur,Chikungunya,vector-borne,2,91997163121586426717.pdf,MH/KOP/2020/05/0084
2020,5,Satara,Dengue,vector-borne,6,91997163121586426717.pdf,MH/STA/2020/05/0098
2020,5,Thane,Dengue,vector-borne,6,91997163121586426717.pdf,MH/THN/2020/05/0099
2020,7,Bhandara,Chickenpox,air-borne,10,55963304211589526100.pdf,MH/BNR/2020/07/0145
2020,7,Bhandara,Chickenpox,air-borne,6,55963304211589526100.pdf,MH/BNR/2020/07/0146
2020,7,Raigad,Measles,air-borne,20,55963304211589526100.pdf,MH/RGD/2020/07/0149
2020,10,Bhandara,Mumps,air-borne,28,34059301592392433.pdf,MH/BNR/2020/10/0242
2020,11,Latur,Chickenpox,air-borne,7,63008264611592915163.pdf,MH/LTR/2020/11/0259
2020,14,Akola,Chickenpox,air-borne,10,75910552131595312482.pdf,MH/AKL/2020/14/257
2020,17,Kolhapur,Dengue,vector-borne,4,49994483731596602292.pdf,MH/KOP/2020/17/279
2020,18,Chandrapur,Malaria,vector-borne,35,5964152161596712701.pdf,MH/CND/2020/18/298
2020,21,Amravati,Dengue,vector-borne,10,21st wk 2020.pdf,MH/AMR/2020/21/321
2020,21,Chandrapur,Dengue,vector-borne,54,21st wk 2020.pdf,MH/CND/2020/21/326
2020,21,Kolhapur,Chikungunya,vector-borne,17,21st wk 2020.pdf,MH/KOP/2020/21/322
2020,22,Chandrapur,Dengue,vector-borne,5,12542165061598342727.pdf,MH/CND/2020/22/329
2020,22,Washim,Dengue,vector-borne,6,12542165061598342727.pdf,MH/WAS/2020/22/330
2020,23,Kolhapur,Cholera,water-borne,199,26841813001598859859.pdf,MH/KOP/2020/23/336
2020,25,Chandrapur,Hepatitis A,water-borne,28,72315328771599117641.pdf,MH/CND/2020/25/351
2020,26,Kolhapur,Acute diarrhoeal disease,water-borne,39,82652121441599205047.pdf,MH/KOP/2020/26/355
2020,27,Jalgaon,Acute diarrhoeal disease,water-borne,74,76245669481599205071.pdf,MH/JGA/2020/27/361
2020,29,Ahilyanagar,Acute diarrhoeal disease,water-borne,42,75493226621600316927.pdf,MH/AMN/2020/29/376
2020,29,Ahilyanagar,Japanese encephalitis,vector-borne,1,75493226621600316927.pdf,MH/AMN/2020/29/374
2020,29,Ahilyanagar,Japanese encephalitis,vector-borne,1,75493226621600316927.pdf,MH/AMN/2020/29/375
2020,31,Gadchiroli,Malaria,vector-borne,3,81792301181601365912.pdf,MH/GAD/2020/31/397
2020,31,Gadchiroli,Malaria,vector-borne,2,81792301181601365912.pdf,MH/GAD/2020/31/398
2020,31,Gadchiroli,Malaria,vector-borne,5,81792301181601365912.pdf,MH/GAD/2020/31/399
2020,40,Amravati,Dengue,vector-borne,5,35786420331606195227.pdf,MH/AMR/2020/40/441
2020,44,Chandrapur,Malaria,vector-borne,8,90708520581607945512.pdf,MH/CND/2020/44/456
2020,45,Kolhapur,Chikungunya,vector-borne,11,57192284951607940109.pdf,MH/KOP/2020/45/465
2020,46,Ahilyanagar,Chikungunya,vector-borne,40,52195839271608540270.pdf,MH/AMN/2020/46/474
2020,46,Ahilyanagar,Chikungunya,vector-borne,25,52195839271608540270.pdf,MH/AMN/2020/46/475
2020,48,Ratnagiri,Cholera,water-borne,65,14887303501610440276.pdf,MH/RTG/2020/48/486
2020,49,Pune,Dengue,vector-borne,5,8181197221610615473.pdf,MH/PNE/2020/49/502
2020,49,Satara,Chikungunya,vector-borne,7,8181197221610615473.pdf,MH/STA/2020/49/500
2020,49,Satara,Dengue,vector-borne,27,8181197221610615473.pdf,MH/STA/2020/49/503
2020,50,Nashik,Chikungunya,vector-borne,8,90829141301611039090.pdf,MH/NAS/2020/50/504
2020,52,Ahilyanagar,Chikungunya,vector-borne,14,21592462931612246615.pdf,MH/AMN/2020/52/518
2020,52,Nashik,Chikungunya,vector-borne,9,21592462931612246615.pdf,MH/NAS/2020/52/519
2021,2,Satara,Dengue,vector-borne,8,65498445311614162134.pdf,MH/STA/2021/02/0012
2021,3,Gadchiroli,Malaria,vector-borne,2,74204773541614676896.pdf,MH/GAD/2021/03/0022
2021,4,Gadchiroli,Malaria,vector-borne,10,4803207561615807414.pdf,MH/GAD/2021/04/0029
2021,5,Satara,Chikungunya,vector-borne,20,4197231291617278271.pdf,MH/STA/2021/05/0047
2021,5,Satara,Dysentery,water-borne,35,4197231291617278271.pdf,MH/STA/2021/05/0057
2021,5,Satara,Dysentery,water-borne,44,4197231291617278271.pdf,MH/STA/2021/05/0058
2021,5,Thane,Malaria,vector-borne,2,4197231291617278271.pdf,MH/THN/2021/05/0048
2021,6,Satara,Chikungunya,vector-borne,19,63739555761617691316.pdf,MH/STA/2021/06/0066
2021,6,Thane,Chikungunya,vector-borne,2,63739555761617691316.pdf,MH/THN/2021/06/0067
2021,7,Satara,Dengue,vector-borne,19,40381941051618291545.pdf,MH/STA/2021/07/0084
2021,10,Kolhapur,Chikungunya,vector-borne,6,30875961491622115622.pdf,MH/KOP/2021/10/0118
2021,16,Satara,Dengue,vector-borne,7,50964838001625218861.pdf,MH/STA/2021/16/0172
2021,20,Nashik,Chikungunya,vector-borne,6,77905767661628494849.pdf,MH/NAS/2021/20/0188
2021,22,Bhandara,Acute diarrhoeal disease,water-borne,108,10751456901629710010.pdf,MH/BNR/2021/22/0206
2021,22,Pune,Chikungunya,vector-borne,6,10751456901629710010.pdf,MH/PNE/2021/22/0207
2021,23,Dharashiv,Dengue,vector-borne,7,71666443691631189657.pdf,MH/OSM/2021/23/0214
2021,25,Nandurbar,Acute diarrhoeal disease,water-borne,36,25286157331631579632.pdf,MH/NDB/2021/25/0235
2021,25,Sindhudurg,Dengue,vector-borne,21,25286157331631579632.pdf,MH/SIN/2021/25/0236
2021,26,Pune,Dengue,vector-borne,6,12830469691632485260.pdf,MH/PNE/2021/26/0266
2021,27,Ahilyanagar,Chikungunya,vector-borne,11,93858438291632994388.pdf,MH/PLK/2021/27/0277
2021,27,Amravati,Dengue,vector-borne,3,93858438291632994388.pdf,MH/PLK/2021/27/0278
2021,27,Satara,Dengue,vector-borne,25,93858438291632994388.pdf,MH/PLK/2021/27/0282
2021,28,Akola,Malaria,vector-borne,21,47953744461634031895.pdf,MH/AKL/2021/28/0295
2021,28,Amravati,Dengue,vector-borne,5,47953744461634031895.pdf,MH/AMR/2021/28/0296
2021,28,Amravati,Dysentery,water-borne,135,47953744461634031895.pdf,MH/AMR/2021/28/0297
2021,28,Bhandara,Dengue,vector-borne,7,47953744461634031895.pdf,MH/BNR/2021/28/0299
2021,28,Nagpur,Dengue,vector-borne,9,47953744461634031895.pdf,MH/NAG/2021/28/0308
2021,28,Nagpur,Dengue,vector-borne,6,47953744461634031895.pdf,MH/NAG/2021/28/0309
2021,29,Chandrapur,Dengue,vector-borne,58,42514392891634203744.pdf,MH/CND/2021/29/0324
2021,29,Nagpur,Dengue,vector-borne,4,42514392891634203744.pdf,MH/NAG/2021/29/0325
2021,30,Nagpur,Japanese encephalitis,vector-borne,1,53945400761634203762.pdf,MH/NAG/2021/30/0326
2021,31,Amravati,Dengue,vector-borne,13,74168424891635145233.pdf,MH/AMR/2021/31/0357
2021,31,Beed,Chikungunya,vector-borne,7,74168424891635145233.pdf,MH/BED/2021/31/0358
2021,31,Chandrapur,Dengue,vector-borne,4,74168424891635145233.pdf,MH/CND/2021/31/0370
2021,31,Chandrapur,Malaria,vector-borne,1,74168424891635145233.pdf,MH/CND/2021/31/0359
2021,31,Gadchiroli,Malaria,vector-borne,28,74168424891635145233.pdf,MH/GAD/2021/31/0361
2021,31,Kolhapur,Chikungunya,vector-borne,6,74168424891635145233.pdf,MH/KOP/2021/31/0362
2021,31,Raigad,Dengue,vector-borne,18,74168424891635145233.pdf,MH/RGD/2021/31/0371
2021,31,Satara,Chikungunya,vector-borne,20,74168424891635145233.pdf,MH/STA/2021/31/0372
2021,31,Satara,Dengue,vector-borne,6,74168424891635145233.pdf,MH/STA/2021/31/0373
2021,31,Wardha,Dengue,vector-borne,4,74168424891635145233.pdf,MH/WDH/2021/31/0374
2021,32,Kolhapur,Acute diarrhoeal disease,water-borne,215,60690508801635853024.pdf,MH/KOP/2021/32/0377
2021,32,Thane,Chikungunya,vector-borne,6,60690508801635853024.pdf,MH/THN/2021/32/0378
2021,33,Chandrapur,Malaria,vector-borne,7,71204470671637580725.pdf,MH/CND/2021/33/0396
2021,34,Amravati,Dengue,vector-borne,22,79268315211637580936.pdf,MH/AMR/2021/34/0414
2021,34,Pune,Chikungunya,vector-borne,7,79268315211637580936.pdf,MH/PNE/2021/34/0415
2021,34,Satara,Dengue,vector-borne,9,79268315211637580936.pdf,MH/STA/2021/34/0416
2021,34,Satara,Dengue,vector-borne,6,79268315211637580936.pdf,MH/STA/2021/34/0417
2021,35,Akola,Dengue,vector-borne,3,67323893291638446578.pdf,MH/AKL/2021/35/0422
2021,36,Jalgaon,Dengue,vector-borne,54,7803926841638446619.pdf,MH/JGA/2021/36/0450
2021,38,Gadchiroli,Scrub typhus,vector-borne,18,12628276741640844117.pdf,MH/GAD/2021/38/0481
2021,39,Dharashiv,Chikungunya,vector-borne,15,78048457291640928892.pdf,MH/OSM/2021/39/0490
2021,40,Beed,Dengue,vector-borne,4,90987822861641383977.pdf,MH/BED/2021/40/0519
2021,40,Chandrapur,Dengue,vector-borne,7,90987822861641383977.pdf,MH/CND/2021/40/0534
2021,40,Chandrapur,Malaria,vector-borne,9,90987822861641383977.pdf,MH/CND/2021/40/0535
2021,40,Dharashiv,Chikungunya,vector-borne,5,90987822861641383977.pdf,MH/OSM/2021/40/0537
2021,41,Beed,Dengue,vector-borne,6,11273184721641384072.pdf,MH/BED/2021/41/0549
2021,42,Thane,Dengue,vector-borne,5,49912946621641555899.pdf,MH/THN/2021/42/0586
2021,43,Gadchiroli,Malaria,vector-borne,10,12385261621641816039.pdf,MH/GAD/2021/43/0594
2021,44,Gadchiroli,Malaria,vector-borne,1,4597934061641988247.pdf,MH/GAD/2021/44/0609
2021,44,Thane,Dengue,vector-borne,1,4597934061641988247.pdf,MH/THN/2021/44/0610
2021,45,Kolhapur,Cholera,water-borne,66,37476946981642145276.pdf,MH/KOP/2021/45/0623
2021,45,Satara,Chikungunya,vector-borne,5,37476946981642145276.pdf,MH/STA/2021/45/0624
2021,45,Satara,Dengue,vector-borne,14,37476946981642145276.pdf,MH/STA/2021/45/0637
2021,46,Kolhapur,Cholera,water-borne,3,37155971601642407309.pdf,MH/KOP/2021/46/0647
2021,46,Raigad,Malaria,vector-borne,19,37155971601642407309.pdf,MH/RGD/2021/46/0648
2021,47,Nanded,Chikungunya,vector-borne,9,99070210871642594974.pdf,MH/NAN/2021/47/0666
2021,47,Thane,Dengue,vector-borne,1,99070210871642594974.pdf,MH/THN/2021/47/0667
2021,49,Akola,Chikungunya,vector-borne,10,63934703921642751757.pdf,MH/AKL/2021/49/0692
2021,50,Kolhapur,Chikungunya,vector-borne,6,67474475281643264551.pdf,MH/KOP/2021/50/0705
2021,50,Satara,Chikungunya,vector-borne,8,67474475281643264551.pdf,MH/STA/2021/50/0711
2021,50,Satara,Dengue,vector-borne,10,67474475281643264551.pdf,MH/STA/2021/50/0710
2021,50,Satara,Dengue,vector-borne,3,67474475281643264551.pdf,MH/STA/2021/50/0712
2021,50,Satara,Dengue,vector-borne,5,67474475281643264551.pdf,MH/STA/2021/50/0713
2022,2,Gadchiroli,Malaria,vector-borne,7,7295787021644495213.pdf,MH/GAD/2022/02/004
2022,6,Gadchiroli,Malaria,vector-borne,1,50723308761648360611.pdf,MH/FAT/2022/06/026
2022,11,Akola,Chickenpox,air-borne,5,17777132131651643473.pdf,MH/AKL/2022/11/078
2022,11,Akola,Chikungunya,vector-borne,9,17777132131651643473.pdf,MH/AKL/2022/11/079
2022,12,Raigad,Dengue,vector-borne,11,47642712261652251458.pdf,MH/RGD/2022/12/096
2022,13,Akola,Chikungunya,vector-borne,3,27714369291652936295.pdf,MH/AKL/2022/13/113
2022,19,Jalgaon,Dengue,vector-borne,9,25831535421658994103.pdf,MH/JGA/2022/19/248
2022,19,Nashik,Chikungunya,vector-borne,6,25831535421658994103.pdf,MH/NAS/2022/19/249
2022,20,Pune,Dengue,vector-borne,21,17460277921659429678.pdf,MH/PNE/2022/20/290
2022,20,Pune,Dengue,vector-borne,12,17460277921659429678.pdf,MH/PNE/2022/20/302
2022,21,Chandrapur,Malaria,vector-borne,13,48206806551659700618.pdf,MH/CND/2022/21/32
2022,22,Gadchiroli,Malaria,vector-borne,196,69983681661495600.pdf,MH/GAD/2022/22/371
2022,22,Gadchiroli,Malaria,vector-borne,114,69983681661495600.pdf,MH/GAD/2022/22/372
2022,22,Satara,Chikungunya,vector-borne,5,69983681661495600.pdf,MH/STA/2022/22/375
2022,23,Chandrapur,Malaria,vector-borne,3,1409615621661929367.pdf,MH/CND/2022/23/422
2022,23,Jalgaon,Chikungunya,vector-borne,9,1409615621661929367.pdf,MH/JGA/2022/23/442
2022,23,Satara,Chikungunya,vector-borne,5,1409615621661929367.pdf,MH/STA/2022/23/424
2022,25,Pune,Dengue,vector-borne,7,10534460671663568873.pdf,MH/WAS/2022/25/478
2022,26,Chandrapur,Malaria,vector-borne,2,97322230781664263759.pdf,MH/CND/2022/26/507
2022,28,Chandrapur,Malaria,vector-borne,4,83459743991665057580.pdf,MH/CND/2022/28/547
2022,28,Pune,Dengue,vector-borne,85,83459743991665057580.pdf,MH/PNE/2022/28/555
2022,30,Washim,Cholera,water-borne,2,79431194251666685561.pdf,MH/WAS/2022/30/590
2022,34,Nashik,Cholera,water-borne,10,73482782211667971918.pdf,MH/NAS/2022/34/669
2022,35,Ahilyanagar,Chikungunya,vector-borne,6,94446467611669198494.pdf,MH/AMN/2022/35/708
2022,35,Ahilyanagar,Dengue,vector-borne,3,94446467611669198494.pdf,MH/AMN/2022/35/707
2022,38,Chandrapur,Dengue,vector-borne,17,78391596911671087086.pdf,MH/CND/2022/38/767
2022,38,Chandrapur,Malaria,vector-borne,14,78391596911671087086.pdf,MH/CND/2022/38/768
2022,39,Chhatrapati Sambhajinagar,Dengue,vector-borne,10,11984820951671616638.pdf,MH/AGB/2022/39/790
2022,40,Pune,Dengue,vector-borne,20,42160159931671776389.pdf,MH/PNE/2022/40/803
2022,41,Pune,Dengue,vector-borne,16,51700607561672038266.pdf,MH/PNE/2022/41/825
2022,42,Pune,Dengue,vector-borne,10,1430537991672296570.pdf,MH/PNE/2022/42/834
2022,42,Pune,Dengue,vector-borne,10,1430537991672296570.pdf,MH/PNE/2022/42/839
2022,42,Sangli,Dengue,vector-borne,12,1430537991672296570.pdf,MH/SGL/2022/42/835
2022,44,Pune,Dengue,vector-borne,7,8511094351673004835.pdf,MH/NGP/2022/44/866
2022,44,Sangli,Dengue,vector-borne,36,8511094351673004835.pdf,MH/NGP/2022/44/867
2022,46,Chhatrapati Sambhajinagar,Dengue,vector-borne,2,60008466191674111579.pdf,MH/AGB/2022/46/913
2022,46,Dhule,Dengue,vector-borne,4,60008466191674111579.pdf,MH/DHL/2022/46/914
2022,46,Kolhapur,Cholera,water-borne,233,60008466191674111579.pdf,MH/KOP/2022/46/915
2022,46,Nashik,Cholera,water-borne,58,60008466191674111579.pdf,MH/NAS/2022/46/916
2022,46,Nashik,Cholera,water-borne,52,60008466191674111579.pdf,MH/NAS/2022/46/917
2022,46,Parbhani,Chikungunya,vector-borne,76,60008466191674111579.pdf,MH/PRB/2022/46/918
2022,46,Thane,Dengue,vector-borne,1,60008466191674111579.pdf,MH/THN/2022/46/919
2022,47,Kolhapur,Dengue,vector-borne,5,39954396811675250534.pdf,MH/KOP/2022/47/935
2022,49,Kolhapur,Dengue,vector-borne,32,16602315821676010289.pdf,MH/KOP/2022/49/984
2022,51,Chhatrapati Sambhajinagar,Measles,air-borne,6,37421173271676361045.pdf,MH/AGB/2022/51/1003
2023,1,Thane,Dengue,vector-borne,3,56953886141677569586.pdf,MH/THN/2023/01/26
2023,2,Nanded,Measles,air-borne,3,5598982481677737839.pdf,MH/NAN/2023/02/45
2023,2,Nanded,Measles,air-borne,3,5598982481677737839.pdf,MH/NAN/2023/02/46
2023,2,Nanded,Measles,air-borne,3,5598982481677737839.pdf,MH/NAN/2023/02/47
2023,3,Chhatrapati Sambhajinagar,Measles,air-borne,14,59609550111678770735.pdf,MH/AGB/2023/03/65
2023,5,Ahilyanagar,Dengue,vector-borne,2,4298719451679310429.pdf,MH/AMN/2023/05/116
2023,5,Latur,Measles,air-borne,7,4298719451679310429.pdf,MH/LTR/2023/05/106
2023,7,Dharashiv,Acute gastroenteritis,water-borne,12,92837229251680676582.pdf,MH/OSM/2023/07/147
2023,7,Solapur,Acute gastroenteritis,water-borne,19,92837229251680676582.pdf,MH/SHO/2023/07/157
2023,13,Pune,Measles,air-borne,5,19237813091684214647.pdf,MH/PNE/2023/13/262
2023,13,Pune,Measles,air-borne,8,19237813091684214647.pdf,MH/PNE/2023/13/263
2023,17,Nanded,Dengue,vector-borne,13,48854385361688450498.pdf,MH/NAN/2023/17/338
2023,22,Gadchiroli,Malaria,vector-borne,19,9050581631691147080.pdf,MH/GAD/2023/22/461
2023,22,Gadchiroli,Malaria,vector-borne,6,9050581631691147080.pdf,MH/GAD/2023/22/485
2023,22,Gadchiroli,Malaria,vector-borne,21,9050581631691147080.pdf,MH/GAD/2023/22/486
2023,24,Dharashiv,Dengue,vector-borne,10,23869537881693295660.pdf,MH/OSM/2023/24/530
2023,24,Washim,Dengue,vector-borne,48,23869537881693295660.pdf,MH/WAS/2023/24/532
2023,25,Dharashiv,Chikungunya,vector-borne,6,3934934481693388430.pdf,MH/OSM/2023/25/591
2023,25,Gadchiroli,Malaria,vector-borne,37,3934934481693388430.pdf,MH/GAD/2023/25/587
2023,25,Kolhapur,Dengue,vector-borne,79,3934934481693388430.pdf,MH/KOP/2023/25/589
2023,25,Kolhapur,Dengue,vector-borne,34,3934934481693388430.pdf,MH/KOP/2023/25/590
2023,25,Pune,Dengue,vector-borne,9,3934934481693388430.pdf,MH/PNE/2023/25/592
2023,26,Chandrapur,Malaria,vector-borne,42,26th wk 2023-1.pdf,MH/CND/2023/26/648
2023,26,Pune,Dengue,vector-borne,5,26th wk 2023-1.pdf,MH/PNE/2023/26/651
2023,26,Satara,Dengue,vector-borne,5,26th wk 2023-1.pdf,MH/STA/2023/26/664
2023,26,Thane,Dengue,vector-borne,8,26th wk 2023-1.pdf,MH/THN/2023/26/665
2023,27,Akola,Dengue,vector-borne,17,27th wk 2023-1.pdf,MH/AKL/2023/27/695
2023,27,Amravati,Malaria,vector-borne,46,27th wk 2023-1.pdf,MH/AMR/2023/27/696
2023,27,Kolhapur,Dengue,vector-borne,44,27th wk 2023-1.pdf,MH/KOP/2023/27/697
2023,27,Latur,Chikungunya,vector-borne,9,27th wk 2023-1.pdf,MH/LTR/2023/27/698
2023,27,Satara,Chikungunya,vector-borne,6,27th wk 2023-1.pdf,MH/STA/2023/27/700
2023,27,Satara,Dengue,vector-borne,5,27th wk 2023-1.pdf,MH/STA/2023/27/711
2023,27,Sindhudurg,Dengue,vector-borne,10,27th wk 2023-1.pdf,MH/SIN/2023/27/712
2023,28,Jalna,Dengue,vector-borne,10,28th wk 2023.pdf,MH/JLN/2023/28/741
2023,28,Palghar,Dengue,vector-borne,12,28th wk 2023.pdf,MH/PLR/2023/28/742
2023,29,Dharashiv,Dengue,vector-borne,7,29th wk 2023-1.pdf,MH/OSM/2023/29/796
2023,29,Gadchiroli,Dengue,vector-borne,44,29th wk 2023-1.pdf,MH/GAD/2023/29/795
2023,30,Bhandara,Dengue,vector-borne,30,30th wk 2023.pdf,MH/BNR/2023/30/835
2023,30,Buldhana,Dengue,vector-borne,33,30th wk 2023.pdf,MH/BUL/2023/30/855
2023,30,Dharashiv,Dengue,vector-borne,9,30th wk 2023.pdf,MH/OSM/2023/30/837
2023,30,Nagpur,Dengue,vector-borne,91,30th wk 2023.pdf,MH/NAG/2023/30/836
2023,30,Raigad,Dengue,vector-borne,11,30th wk 2023.pdf,MH/RGD/2023/30/838
2023,31,Chhatrapati Sambhajinagar,Dengue,vector-borne,11,31st wk 2023.pdf,MH/AGB/2023/31/884
2023,32,Gondia,Malaria,vector-borne,64,32nd wk 2023-1.pdf,MH/GOD/2023/32/945
2023,32,Satara,Dengue,vector-borne,5,32nd wk 2023-1.pdf,MH/STA/2023/32/946
2023,33,Beed,Dengue,vector-borne,17,33666127771697525084.pdf,MH/BED/2023/33/984
2023,33,Beed,Dengue,vector-borne,7,33666127771697525084.pdf,MH/BED/2023/33/985
2023,33,Gadchiroli,Dengue,vector-borne,34,33666127771697525084.pdf,MH/GAD/2023/33/987
2023,33,Gadchiroli,Dengue,vector-borne,11,33666127771697525084.pdf,MH/GAD/2023/33/988
2023,33,Gadchiroli,Malaria,vector-borne,2,33666127771697525084.pdf,MH/GAD/2023/33/986
2023,33,Jalna,Dengue,vector-borne,5,33666127771697525084.pdf,MH/JLN/2023/33/989
2023,34,Bhandara,Malaria,vector-borne,4,1036560991697701673.pdf,MH/BNR/2023/34/1040
2023,34,Chhatrapati Sambhajinagar,Dengue,vector-borne,19,1036560991697701673.pdf,MH/AGB/2023/34/1038
2023,34,Kolhapur,Dengue,vector-borne,43,1036560991697701673.pdf,MH/KOP/2023/34/1041
2023,35,Dharashiv,Dengue,vector-borne,10,6334518031698667764.pdf,MH/OSM/2023/35/1116
2023,35,Dharashiv,Dengue,vector-borne,18,6334518031698667764.pdf,MH/OSM/2023/35/1117
2023,35,Gadchiroli,Dengue,vector-borne,19,6334518031698667764.pdf,MH/GAD/2023/35/1112
2023,35,Kolhapur,Dengue,vector-borne,56,6334518031698667764.pdf,MH/KOP/2023/35/1114
2023,35,Raigad,Dengue,vector-borne,10,6334518031698667764.pdf,MH/RGD/2023/35/1118
2023,35,Sindhudurg,Malaria,vector-borne,15,6334518031698667764.pdf,MH/SIN/2023/35/1120
2023,36,Kolhapur,Dengue,vector-borne,22,128660161699611747.pdf,MH/KOP/2023/36/1180
2023,36,Kolhapur,Zika,vector-borne,3,128660161699611747.pdf,MH/KOP/2023/36/1179
2023,36,Pune,Dengue,vector-borne,29,128660161699611747.pdf,MH/PNE/2023/36/1181
2023,36,Yavatmal,Dengue,vector-borne,7,128660161699611747.pdf,MH/YVT/2023/36/1183
2023,37,Amravati,Dengue,vector-borne,10,47975176701700192645.pdf,MH/AMR/2023/37/1229
